Timestamp,Engagement Index
2023-12-07 19:10:53,32.41207355907762
2023-12-07 19:11:08,27.74387491494561
2023-12-07 19:11:23,18.922495812315265
2023-12-07 19:11:38,18.68155853278069
2023-12-07 19:11:53,18.80068390946188
2023-12-07 19:12:08,18.612419777227725
2023-12-07 19:12:23,9.51016861849226
2023-12-07 19:12:38,13.66884330215315
2023-12-07 19:12:53,12.987979418032488
2023-12-07 19:13:08,12.709788677685168
2023-12-07 19:13:23,15.246213166141079
2023-12-07 19:13:38,15.936673532162384
2023-12-07 19:13:53,16.55243846443532
2023-12-07 19:14:08,16.417654873027953
2023-12-07 19:14:23,16.31975440097044
2023-12-07 19:14:38,13.880621398125392
2023-12-07 19:14:54,9.148853497104561
2023-12-07 19:15:09,8.625634099200383
2023-12-07 19:15:24,8.70168116388142
2023-12-07 19:15:39,7.515661673848147
2023-12-07 19:15:54,8.55944112562781
2023-12-07 19:16:09,13.467373469373053
2023-12-07 19:16:24,22.40649352529509
2023-12-07 19:16:39,29.30359433095108
2023-12-07 19:16:54,39.688154306822206
2023-12-07 19:17:09,35.96441096536505
2023-12-07 19:17:24,40.5601240499463
2023-12-07 19:17:39,46.858260858675976
2023-12-07 19:17:54,45.08441271870298
2023-12-07 19:18:09,42.899171180371795
2023-12-07 19:18:24,58.589667143257984
2023-12-07 19:18:39,57.44972666507808
2023-12-07 19:18:54,50.47089698906079
2023-12-07 19:19:09,55.15009470652645
2023-12-07 19:19:25,48.578377203045726
