Timestamp,Engagement Index,Stress Level
2023-12-07 19:10:53,0.3241207355907762,6606.695018491366
2023-12-07 19:10:58,0.29527479419180763,73283.11019980322
2023-12-07 19:11:03,0.2188141756700995,1626.6308135626314
2023-12-07 19:11:08,0.15912286952711738,-13786.322583751651
2023-12-07 19:11:13,0.07191004524517078,-34283.10813307719
2023-12-07 19:11:18,0.03529850432662059,-7115.252912059814
2023-12-07 19:11:23,0.1919297936652935,-465.7972743794759
2023-12-07 19:11:28,0.21398597771760156,-2354.1127658354035
2023-12-07 19:11:33,0.10036510011841815,-3332.786621351287
2023-12-07 19:11:38,0.14639139706439255,-600.8952905362178
2023-12-07 19:11:43,0.23755521762887546,990.5624294831327
2023-12-07 19:11:48,0.18991869786398682,526.3373535315905
2023-12-07 19:11:53,0.26410736815368296,-542.5660359385543
2023-12-07 19:11:58,0.0856096911360865,-599.588714339331
2023-12-07 19:12:03,0.15710894700243114,1297.4113631329456
2023-12-07 19:12:08,0.14190771414299966,-471.358709700442
2023-12-07 19:12:13,0.15498454276753992,-21.648674806360305
2023-12-07 19:12:18,0.2421096303393857,173.31472355182575
2023-12-07 19:12:23,0.3008571783919654,-151.36562297365208
2023-12-07 19:12:28,0.17496439481521556,284.3713471560436
2023-12-07 19:12:33,0.08945140634873788,-6474.6151302787075
2023-12-07 19:12:38,0.12787793656134405,-1753.4309992952508
2023-12-07 19:12:43,0.28861638702135484,-150.46760391933162
2023-12-07 19:12:48,0.11370984579895511,-83.67031670071964
2023-12-07 19:12:53,0.16850887641591436,-87.00481409735494
2023-12-07 19:12:58,0.2158648310986593,990.9092897363239
2023-12-07 19:13:03,0.08596609787918802,-928.0361281011092
2023-12-07 19:13:08,0.25347845416967313,213.94776935756767
2023-12-07 19:13:13,0.22928550894913427,102.35374095236756
2023-12-07 19:13:18,0.22930170364915325,-459.91176494017054
2023-12-07 19:13:23,0.3674347523945036,14332.426381631878
2023-12-07 19:13:28,0.0225544175730969,-8987.85346388059
2023-12-07 19:13:33,0.289536571440983,1051.1272214649557
2023-12-07 19:13:39,0.07687523746346009,-67.24667632259661
2023-12-07 19:13:44,0.13924994999755913,1547.6670712662642
2023-12-07 19:13:49,0.25905481272758907,-10.560872614262507
2023-12-07 19:13:54,0.4686294550859574,151.21591024674706
2023-12-07 19:13:59,0.048425026453525886,-796.1786152508557
2023-12-07 19:14:04,0.20549983740232802,49.05060104617144
2023-12-07 19:14:09,0.25431382595947744,146.05426942374436
2023-12-07 19:14:14,0.06454043077715654,-608.8434344839168
2023-12-07 19:14:19,0.1673842220110863,-110.40322375530741
2023-12-07 19:14:24,0.10225788752471857,26.296353308037453
2023-12-07 19:14:29,0.06757010244127788,-527.721667854282
2023-12-07 19:14:34,0.059173664525037174,-246.19240263501416
2023-12-07 19:14:39,0.06776869655773912,-83.42703637871125
2023-12-07 19:14:44,0.06026479195723839,-74.31929458290506
2023-12-07 19:14:49,0.05178933472480771,-672.2415108150434
2023-12-07 19:14:54,0.05995376130243455,-234.11645531390565
2023-12-07 19:14:59,0.07896102710811737,-8.239410832048861
2023-12-07 19:15:04,0.1753352765779241,-21.80891666140286
2023-12-07 19:15:09,1.7692042370332202,214.7265091740324
2023-12-07 19:15:14,0.09775343276108694,-61.003761985857324
2023-12-07 19:15:19,0.10661107871667055,-71.43032282288175
2023-12-07 19:15:24,0.08069376313434348,-241.94377422335845
2023-12-07 19:15:29,0.04372473912009017,-700.227902459662
2023-12-07 19:15:34,0.18503297974507213,-224.0391231156642
2023-12-07 19:15:39,0.6029585733252579,170.22210722103043
2023-12-07 19:15:44,0.08593910681605424,-353.2080685119459
2023-12-07 19:15:49,0.5584073606538296,152.08091791500982
2023-12-07 19:15:54,0.1222405679561965,-154.14603256699047
2023-12-07 19:15:59,0.1290133335085936,-1.5591086748577823
2023-12-07 19:16:04,0.31877292187575534,1129.5086406296505
2023-12-07 19:16:09,0.24772725153221467,806.9681749021915
2023-12-07 19:16:14,0.6557792832146542,2080.420368605217
2023-12-07 19:16:19,0.2708473649489436,1842.7516274792165
2023-12-07 19:16:24,0.640320137000053,2197.5022890799128
2023-12-07 19:16:29,0.5545455966733288,1116.5089287671856
2023-12-07 19:16:34,0.9153929830219003,1564.1841505483505
2023-12-07 19:16:39,1.3543965488294394,1326.880412185456
2023-12-07 19:16:44,0.6059145820865157,839.4036830548255
2023-12-07 19:16:49,0.6888864292940956,1293.2727927913024
2023-12-07 19:16:54,0.2447268681915803,1086.2279903661101
2023-12-07 19:16:59,0.24345504658595693,1209.584953885661
2023-12-07 19:17:05,0.23619070360154962,1187.9959476319686
2023-12-07 19:17:10,0.7292128976688984,1288.2912503747111
2023-12-07 19:17:15,0.5075355194071732,1634.4548714866778
2023-12-07 19:17:20,0.38758564989899813,721.1860212817915
2023-12-07 19:17:25,0.7941783068730871,1022.937216583013
2023-12-07 19:17:30,0.5730768547949904,1086.365678719598
2023-12-07 19:17:35,1.0219903698969641,1113.8597721994183
2023-12-07 19:17:40,0.5026842535138081,2084.509569608508
2023-12-07 19:17:45,0.7063581065656797,1826.062711896153
2023-12-07 19:17:50,0.41404358993684526,1344.8247538953754
2023-12-07 19:17:55,0.37283910792709535,1167.7544139119846
2023-12-07 19:18:00,1.2316445922138357,1210.0124819800665
2023-12-07 19:18:05,0.5533738261438529,715.7428672220666
2023-12-07 19:18:10,0.5342384549444209,1476.4836904977656
2023-12-07 19:18:15,0.7428505359456009,948.1035197882185
2023-12-07 19:18:20,1.7496250944569587,1393.2387002030289
