Timestamp,Engagement Index,Stress Level,Normalized ICE,Normalized Stress Level
2023-12-06 16:15:43,3.052049818323076,956.5259300834192,52.20606369209301,23.118773631910376
2023-12-06 16:15:48,2.3163850872722724,667.6076781086553,39.397787449291044,17.453321382147696
2023-12-06 16:15:53,0.944823673551196,876.1990206104228,15.518244595830028,21.543628182013283
2023-12-06 16:15:58,1.5173172698657476,1711.5722276783283,25.48563302609793,37.924618247631294
2023-12-06 16:16:03,4.872433528555127,889.2995332107664,83.8998182577699,21.80051859332293
2023-12-06 16:16:08,4.203096024823188,916.2229193352432,72.2463308937357,22.328464326926046
2023-12-06 16:16:13,3.52907655532262,690.5787247065248,60.511328257332394,17.90376494788916
2023-12-06 16:16:18,3.191172510791424,601.6091730690222,54.62825657638656,16.159144305060778
2023-12-06 16:16:23,0.3464496198328476,670.2751503835282,5.100264974049633,17.505628346825645
2023-12-06 16:16:29,0.4247705447398945,977.808543615298,6.463869887348011,23.536108396643566
2023-12-06 16:16:34,1.3076284948243333,666.8710143777275,21.834850757510804,17.43887600473323
2023-12-06 16:16:39,1.221509606845679,804.415322719032,20.33547956245844,20.136008172078483
2023-12-06 16:16:44,0.3839741102073111,806.933659968638,5.753584371188573,20.18539072004463
2023-12-06 16:16:49,1.6317928670706676,825.7526133165934,27.47870814601841,20.554415109658706
2023-12-06 16:16:54,0.2474391284596663,347.767703375531,3.3764447731928238,11.181519265007339
2023-12-06 16:16:59,0.5029032186311079,90.74435026774955,7.824197260060285,6.141500075658175
2023-12-06 16:17:04,0.3610232905919691,101.46307290744912,5.353999580421,6.351685520428803
2023-12-06 16:17:09,0.0971275322856445,39.58062395706321,0.759447702334994,5.138220960019476
2023-12-06 16:17:14,0.2543796178502928,2825.5890174475544,3.497282026391579,59.769582644074944
2023-12-06 16:17:19,0.2445372717204746,108.0232909152774,3.325922053856375,6.480326067079454
2023-12-06 16:17:24,0.4497061586192531,433.9132260198056,6.8980108993746105,12.870762993072734
2023-12-06 16:17:29,0.3118761955994628,65.2622288352441,4.49832505556495,5.641816372009283
2023-12-06 16:17:34,0.1018418624299039,-25.65171866462828,0.8415264540255829,3.8590677056392977
2023-12-06 16:17:39,0.123141940548392,-43.92465889485209,1.2123710426266598,3.5007501897692963
2023-12-06 16:17:44,1.036559341098389,74.78920822840031,17.115406620416948,5.828632699698798
2023-12-06 16:17:49,0.2460217454641506,87.28357069564855,3.3517674545962337,6.073636999238881
2023-12-06 16:17:54,0.8696524453707805,336.96331048007096,14.20947741506522,10.969653896106205
2023-12-06 16:17:59,0.5495102708542969,98.76009936468576,8.635648420542896,6.2986824047231345
2023-12-06 16:18:04,0.3581062608944549,205.91806174200715,5.303212692593917,8.399963008773057
2023-12-06 16:18:09,0.3421162014282956,96.1709941735028,5.024818078665828,6.2479121549033305
2023-12-06 16:18:14,0.2388558928294545,116.80173406566772,3.2270065190960384,6.652464207040707
2023-12-06 16:18:19,0.1860207749237407,29.88719054869523,2.3071217442873064,4.948140604292556
2023-12-06 16:18:24,0.4541200367066493,45.29236445039666,6.974858636474455,5.250223551779734
2023-12-06 16:18:29,1.0043613209587452,176.76539515746737,16.55482362790241,7.828302896062738
2023-12-06 16:18:34,0.3977805987394698,78.13292451828758,5.993961966578224,5.894200260237565
2023-12-06 16:18:39,0.3861869023021327,60.29487830919516,5.792110144169263,5.544410662882877
2023-12-06 16:18:44,0.2419124491763861,2.125154919147647,3.2802226328918835,4.403749635081132
2023-12-06 16:18:49,0.3116813890324083,40.06491066899868,4.494933379684034,5.14771742908265
2023-12-06 16:18:54,0.3319585574012739,98.0430694508812,4.847968618330402,6.284622030515049
2023-12-06 16:18:59,0.1618458581567087,17.23586329063329,1.8862248342823773,4.700058352697972
2023-12-06 16:21:56,0.340973566127124,42.236991520251,5.004924249364976,5.190310170320989
2023-12-06 16:22:01,0.0990384685992273,-26.94198380492644,0.7927180212094759,3.8337666542452475
