Timestamp,Alpha,Beta,Theta
2023-12-07 19:16:59,1539.2077447652905,2748.7926986509515,9751.553063844329
2023-12-07 19:17:05,513.3670978940443,1701.363045526013,6689.977570557379
2023-12-07 19:17:10,679.0512965191414,1967.3425468938526,2018.8474285074299
2023-12-07 19:17:15,465.83446060370295,2100.289332090381,3672.377057170705
2023-12-07 19:17:20,1017.9636409232237,1739.1496622050151,3469.1727188935665
2023-12-07 19:17:25,290.90342188702016,1313.8406384700331,1363.4361981952873
2023-12-07 19:17:30,1141.114997519842,2227.48067623944,2745.764497964734
2023-12-07 19:17:35,139.77191026777325,1253.6316824671917,1086.8851301440475
2023-12-07 19:17:40,465.0559487957747,2549.565518404283,4606.846543837705
2023-12-07 19:17:45,441.0094917544425,2267.0722036505954,2768.51296233492
2023-12-07 19:17:50,491.77296744209144,1836.5977213374667,3943.986372818691
