Timestamp,Alpha,Beta,Theta
2023-12-07 14:06:34,439.38566088835904,798.1051027960932,3494.3797046481036
2023-12-07 14:06:39,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:06:44,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:06:49,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:06:55,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:00,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:05,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:10,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:15,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:20,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:25,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:30,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:35,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:40,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:45,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:50,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:07:55,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:08:00,409.9323999523309,971.6190169995082,2818.6100389479075
2023-12-07 14:08:05,409.9323999523309,971.6190169995082,2818.6100389479075
