Timestamp,Alpha,Beta,Theta
2023-12-07 14:00:23,561.4152944100066,1827.028018605902,3141.8673670919707
2023-12-07 14:00:28,211.40615035056902,1280.4301244320498,472.18747199837
2023-12-07 14:00:33,271.0026474108864,1184.846493159584,878.7752739091651
2023-12-07 14:00:38,101.75168719552104,1136.4439884286533,1291.5443330925893
2023-12-07 14:00:43,493.23300921715645,2085.124079840032,4058.873155646054
2023-12-07 14:00:48,252.1146947588092,1684.0791603447692,1250.25923533401
2023-12-07 14:00:53,176.24683763537013,989.8990153326231,168.6095025395579
2023-12-07 14:00:58,440.93718915796035,1012.7091021121471,2809.407289530138
2023-12-07 14:01:03,98.0567650229041,822.0175243881147,269.46262061859653
2023-12-07 14:01:08,249.41094900613484,1927.926162305555,4851.48092865396
2023-12-07 14:01:13,258.5191036565344,1082.417535217995,2403.6312083613493
2023-12-07 14:01:18,245.35108446668755,1831.5665573715328,335.6090145110826
2023-12-07 14:01:23,98.00758369205307,1329.6906106300025,234.15217114961584
2023-12-07 14:01:28,200.95242288462842,1210.2578102625334,1246.6893980031114
2023-12-07 14:01:34,219.31795405491283,1193.1254717582165,427.7840188217216
2023-12-07 14:01:39,390.9244281451116,1384.15797765062,971.2730472451649
2023-12-07 14:01:44,254.51095117411813,1445.3854111100156,1970.2049694194484
2023-12-07 14:01:49,333.9217936278304,1294.862990891348,1917.550723041689
2023-12-07 14:01:54,230.28465726363743,1146.3593830269226,234.41077906858817
2023-12-07 14:01:59,276.7490276970597,1205.4582990027006,402.58387856506306
2023-12-07 14:02:04,253.36279667505795,1267.100266491116,1823.311737049933
2023-12-07 14:02:09,410.10968858990066,1071.7624667632485,2174.1638375539633
