Timestamp,Alpha,Beta,Theta
2023-12-06 16:03:37,33.65385249885362,110.62101944012736,40.56205485711148
2023-12-06 16:03:42,27.20523277686693,90.7266534854668,75.75182659224868
2023-12-06 16:03:47,42.04965036974803,110.20286868084074,50.64256785002889
2023-12-06 16:03:52,25.091654825964817,101.02111466849007,29.156750562566874
2023-12-06 16:03:57,65.76196035613178,111.07282912527367,68.41579818199129
2023-12-06 16:04:02,30.68047769053294,109.69165935150207,76.64283958673897
2023-12-06 16:04:07,36.22366634283414,93.06116822640388,41.780213941106084
2023-12-06 16:04:12,32.22696789853785,89.45344699845586,89.86935481883373
2023-12-06 16:04:17,26.284881216022892,105.80531674626336,62.22299098174161
2023-12-06 16:04:22,45.48382068672106,115.7029995207578,88.66134967267826
2023-12-06 16:04:27,23.34319371610709,97.51304105844875,80.60125676930866
2023-12-06 16:04:32,32.64096251882626,73.9943699196821,62.42868136976906
2023-12-06 16:04:37,43.165494680750726,136.14505806799122,116.67913960088171
2023-12-06 16:04:43,22.987564808165722,73.17631541668901,91.56824341926418
2023-12-06 16:04:48,29.589693895764746,109.59347439145805,68.23533408163323
2023-12-06 16:04:53,26.916884684841637,61.75627009808331,35.904127627872896
2023-12-06 16:04:58,19.24410758073128,83.65085226122899,47.49590659137466
2023-12-06 16:05:03,31.277563688876484,102.93977504013905,52.400890835056465
