Timestamp,Alpha,Beta,Theta
2023-12-06 16:15:43,137.1406340113432,1093.6665640947624,221.19773829467266
2023-12-06 16:15:48,172.17340305325374,839.781081161909,190.36609254970668
2023-12-06 16:15:53,118.86489974370247,995.0639203541253,934.3093043002093
2023-12-06 16:15:58,158.01804715520103,1869.5902748335295,1074.1502751620894
2023-12-06 16:16:03,128.44621345511752,1017.745746665884,80.43211001534894
2023-12-06 16:16:08,173.75964268754996,1089.9825620227932,85.56885125725482
2023-12-06 16:16:13,141.93515377280082,832.5138784793256,93.9661834265049
2023-12-06 16:16:18,107.59187184565982,709.201044914682,114.64651937775834
2023-12-06 16:16:23,239.43974992363457,909.7149003071627,2386.3818651962633
2023-12-06 16:16:29,296.96998893078717,1274.7785325460852,2704.1291888068963
2023-12-06 16:16:34,105.9813634890562,772.8523778667837,485.0522373584143
2023-12-06 16:16:39,176.79131927367212,981.2066419927041,626.4824630148581
2023-12-06 16:16:44,364.7031339615614,1171.6367939301995,2686.640075864804
2023-12-06 16:16:49,202.66790432382498,1028.4205176404184,427.57171639874866
2023-12-06 16:16:54,262.3555309952384,610.1232343707694,2203.3952909093177
2023-12-06 16:16:59,37.10275879052545,127.84710905827501,217.11535778123198
2023-12-06 16:17:04,55.14323694396738,156.6063098514165,378.64126929835703
2023-12-06 16:17:09,310.33844353479253,349.91906749185574,3292.3379475709853
2023-12-06 16:17:14,5038.9883202599985,7864.577337707553,25877.70777422035
2023-12-06 16:17:19,224.1514395590596,332.174730474337,1134.2293427948014
2023-12-06 16:17:24,76.40081366025255,510.31403968005816,1058.3713701294719
2023-12-06 16:17:29,76.10390970858536,141.36613854382946,377.17255235709774
2023-12-06 16:17:34,331.5857333832914,305.93401471866315,2672.4246747063344
2023-12-06 16:17:39,192.0031740048647,148.0785151100126,1010.4995188272417
2023-12-06 16:17:44,28.311902728496154,103.10111095689646,71.15284267396723
2023-12-06 16:17:49,95.58947909131727,182.87304978696582,647.7311954366724
2023-12-06 16:17:54,40.799086512503294,377.7623969925742,393.5840961065181
2023-12-06 16:17:59,71.86282183361773,170.6229211983035,238.63714558836386
2023-12-06 16:18:04,133.44453247801584,339.36259422002297,814.2143924801369
2023-12-06 16:18:09,47.827175029822506,143.99816920332532,373.0770925907976
2023-12-06 16:18:14,151.76420331029297,268.5659373759607,972.6206054317687
2023-12-06 16:18:19,212.3866788272755,242.27386937597072,1090.015536598883
2023-12-06 16:18:24,32.03146228470918,77.32382673510584,138.24031716785694
2023-12-06 16:18:29,38.5548019954348,215.32019715290215,175.8303925154026
2023-12-06 16:18:34,172.38629066327866,250.51921518156624,457.4061526470251
2023-12-06 16:18:39,73.68960355594385,133.984481865139,273.2524627503765
2023-12-06 16:18:44,77.352033565209,79.47718848435665,251.18495886715345
2023-12-06 16:18:49,108.18846071302248,148.25337138202116,367.468336897713
2023-12-06 16:18:54,68.45004623433292,166.49311568521412,433.0978487456903
2023-12-06 16:18:59,67.38602528387727,84.62188857451056,455.4688042328265
2023-12-06 16:21:56,33.167051543908585,75.40404306415958,187.97631719467256
2023-12-06 16:22:01,142.6622077013277,115.72022389640127,1025.7749211549249
2023-12-06 16:22:06,94.11119901990727,118.51329160488726,631.6262188790012
2023-12-06 16:22:11,28.789499783205986,47.564837555220805,36.845722890180916
2023-12-06 16:22:16,29.226286631247167,64.96685094173043,60.155424231399635
2023-12-06 16:22:21,17.28359013598554,60.878967640942804,60.025671769271824
2023-12-06 16:22:26,73.01896191111055,346.2920995448073,550.3775694730735
2023-12-06 16:22:31,47.62618465667519,122.94738452925358,332.5878164975179
2023-12-06 16:22:36,58.238458841803,124.75499051954503,241.35377269913798
2023-12-06 16:22:41,24.261461496008742,93.12666591022699,107.83066806779455
2023-12-06 16:22:46,24.80099910837665,39.88208454575366,64.85957826328408
2023-12-06 16:22:51,15.319243093552027,47.76747551467646,52.89212895599604
2023-12-06 16:22:56,81.51659178684356,63.09362663998132,728.2385405688003
2023-12-06 16:23:01,105.57933795833885,86.8274603698092,514.0886292264923
2023-12-06 16:23:06,36.83260843273789,85.79341895049689,129.9007169490629
2023-12-06 16:23:12,42.89147915298945,159.09975945748155,156.48772747536134
2023-12-06 16:23:17,17.45353063394864,47.85847589753693,34.408870423032056
2023-12-06 16:23:22,7.44178822857913,37.994711742926356,41.80029016057908
2023-12-06 16:23:27,13.64849460511049,50.92509673851067,82.91534989084182
2023-12-06 16:23:32,28.212643197760094,77.67479070441325,129.1151692819451
2023-12-06 16:23:37,43.22504940266117,133.54306585616914,285.86597845761787
2023-12-06 16:23:42,70.8785495397567,349.2373527971857,728.4830530186003
2023-12-06 16:23:47,70.66017379326215,237.45094671242356,233.84009379025642
2023-12-06 16:23:52,81.91765551908664,141.24339149849757,410.7217475196686
2023-12-06 16:23:57,36.85922798063569,58.19418849862419,79.41128775945496
2023-12-06 16:24:02,25.596558510587055,82.78349601785835,117.79255313651538
2023-12-06 16:24:07,42.7585973449158,141.1076421090534,389.3967847668525
2023-12-06 16:24:12,40.54057365886075,144.4615873234288,221.25663270869495
2023-12-06 16:24:17,54.592090906152045,149.61384088943993,391.1894859021141
2023-12-06 16:24:22,68.34275612254986,353.6424998070455,74.80338995121096
2023-12-06 16:24:27,39.88338491569738,84.17036616852567,106.24884583588968
2023-12-06 16:24:32,19.79204563724169,131.470878970032,199.60939899652413
2023-12-06 16:24:37,57.479417139792886,191.32430882755457,809.570201019259
2023-12-06 16:24:42,33.13052438341581,72.76400089464151,220.03099468372324
